BER_SPO1/18/11,BER_SPO2/18/11,OSNR_SPO1/18/11,OSNR_SPO2/18/11,Ampli1_InputPower,Ampli1_OutputPower,Ampli2_InputPower,Ampli2_OutputPower,Ampli3_InputPower,Ampli3_OutputPower,Ampli4_InputPower,Ampli4_OutputPower,LT
-16.71230288,-17.38394386,34.5,29,-11.2,3.9,-11.1,4,-12.7,2.6,-12.2,3,0
-16.75675465,-17.42004886,33.8,30.3,-11.2,3.9,-11.1,4,-12.7,2.6,-12.2,3,0
-16.71411612,-17.39463915,31.2,29.5,-11.3,3.9,-11.1,4,-12.7,2.6,-12.3,3,0
-16.76245267,-17.37336175,33.5,29.6,-11.2,3.9,-11.1,4,-12.7,2.6,-12.3,3,0
-16.80526076,-17.43113955,34.3,29.2,-11.2,3.9,-11.1,4,-12.7,2.6,-12.2,3,0
-16.78948134,-17.40545006,31.6,29.6,-11.2,3.9,-11,4,-12.7,2.6,-12.3,3,0
-16.76818334,-17.32875744,33.9,29.1,-11.2,3.9,-11.1,4,-12.7,2.6,-12.3,3,0
-17.08831472,-17.39463915,33,29.3,-11.3,3.9,-11.1,4,-12.7,2.6,-12.3,3,0
-16.81324483,-17.39822982,32.7,30.6,-11.2,3.9,-11.1,4,-12.7,2.6,-12.3,3,0
-16.78948134,-17.37336175,32.2,29.4,-11.3,3.9,-11.1,4,-12.7,2.6,-12.3,3,0
-16.83758681,-17.41637913,33.5,29.6,-11.2,3.9,-11,4,-12.7,2.6,-12.3,3,0
-16.84790682,-17.38394386,32.5,30.4,-11.3,3.9,-11.1,4,-12.7,2.6,-12.3,3,0
-16.80327466,-17.39463915,32.3,29.4,-11.3,3.9,-11.1,4,-12.7,2.6,-12.3,3,0
-16.77394705,-17.40183342,33.8,29.3,-11.2,3.9,-11.1,4,-12.7,2.6,-12.3,3,0
-16.76245267,-17.40183342,34,30,-11.2,3.9,-11.1,4,-12.7,2.6,-12.3,3,0
-16.74358418,-17.39822982,33.9,30.5,-11.2,3.9,-11.1,4,-12.7,2.6,-12.3,3,0
-16.80924483,-17.37336175,31.1,30.6,-11.2,3.9,-11.1,4,-12.7,2.6,-12.3,3,0
-16.78362766,-17.36289045,33.6,29.2,-11.2,3.9,-11.1,4,-12.7,2.6,-12.3,3,0
-16.78168403,-17.40183342,32,30,-11.2,3.9,-11.1,4,-12.7,2.6,-12.3,3,0
-16.79536948,-17.39106133,31.1,29.2,-11.2,3.9,-11.1,4,-12.7,2.6,-12.3,3,0
-16.79733993,-17.38040403,33.6,30.8,-11.3,3.9,-11.1,4,-12.7,2.6,-12.3,3,0
-16.80526076,-17.41272282,33.9,29.2,-11.2,3.9,-11,4,-12.7,2.6,-12.3,3,0
-16.80924483,-17.38040403,34.2,30.4,-11.2,3.9,-11.1,4,-12.7,2.6,-12.3,3,0
-16.75675465,-17.40907983,32.8,29.4,-11.2,3.9,-11.1,4,-12.7,2.6,-12.3,3,0
-16.77780806,-17.47289135,30.7,28.8,-11.2,3.9,-11.1,4,-12.7,2.6,-12.3,3,0
-16.72323195,-17.41272282,34,29.6,-11.2,3.9,-11.1,4,-12.7,2.6,-12.3,3,0
-16.72690168,-17.39463915,34.1,29.2,-11.2,3.9,-11.1,4,-12.7,2.6,-12.3,3,0
-16.76054972,-17.47289135,31.8,30,-11.3,3.9,-11.1,4,-12.7,2.6,-12.3,3,0
-16.73243165,-17.40545006,32.7,30.6,-11.2,3.9,-11.1,4,-12.7,2.6,-12.3,3,0
-16.71049293,-17.36636871,32.4,30.2,-11.3,3.9,-11.1,4,-12.7,2.6,-12.3,2.9,0
-16.73058493,-17.40545006,33.3,29.7,-11.2,3.9,-11.1,4,-12.7,2.6,-12.3,3,0
-16.73799237,-17.39106133,34.2,29.6,-11.2,3.9,-11.1,4,-12.7,2.6,-12.3,3,0
-16.70508264,-17.37687669,33.3,28.7,-11.3,3.9,-11.1,4,-12.7,2.6,-12.3,3,0
-16.72506514,-17.39106133,31.6,29.5,-11.2,3.9,-11.1,4,-12.7,2.6,-12.3,3,0
-16.70688282,-17.41272282,31.6,29.9,-11.2,3.9,-11.1,4,-12.7,2.6,-12.3,3,0
-16.76245267,-17.39822982,33.1,30.8,-11.2,3.9,-11.1,4,-12.7,2.6,-12.3,3,0
-16.72323195,-17.37336175,31.2,29.3,-11.2,3.9,-11,4,-12.7,2.6,-12.3,3,0
-16.73428179,-17.39463915,32.2,29.3,-11.3,3.9,-11,4,-12.7,2.6,-12.3,3,0
-16.72690168,-17.44235462,34.1,30.9,-11.3,3.9,-11.1,4,-12.7,2.6,-12.3,3,0
-16.73613536,-17.38040403,35,29.8,-11.2,3.9,-11.1,4,-12.7,2.6,-12.3,3,0
-16.73243165,-17.36636871,32.3,29.3,-11.2,3.9,-11.1,4,-12.7,2.6,-12.3,3,0
-16.79340291,-17.39463915,34.1,29.8,-11.3,3.9,-11.1,4,-12.7,2.6,-12.3,3,0
-16.74358418,-17.36289045,31.9,29.3,-11.2,3.9,-11.1,4,-12.7,2.6,-12.3,3,0
-16.76245267,-17.38040403,34.8,31.1,-11.3,3.9,-11.1,4,-12.7,2.6,-12.3,3,0
-17.05204132,-17.42742897,33.9,29.2,-11.2,3.9,-11.1,4,-12.7,2.6,-12.3,3,0
-16.7548625,-17.38749626,34.8,29.1,-11.3,3.9,-11.1,4,-12.7,2.6,-12.3,3,0
-16.73985284,-17.38394386,32.9,29.3,-11.2,3.9,-11.1,4,-12.7,2.6,-12.3,3,0
-16.8172609,-17.66926466,34.1,29.9,-11.3,3.9,-11.1,4,-12.7,2.6,-12.3,3,0
-16.8294068,-17.39463915,34.3,29.7,-11.2,3.9,-11.1,4,-12.7,2.6,-12.3,3,0
-16.7914402,-17.38749626,33.7,29.1,-11.2,3.9,-11,4,-12.7,2.6,-12.3,3,0
-16.8012925,-17.4536969,34,31,-11.2,3.9,-11.1,4,-12.7,2.6,-12.3,3,0
-16.82737221,-17.39463915,33,29,-11.2,3.9,-11.1,4,-12.7,2.6,-12.3,3,0
-16.84998366,-17.41637913,34.1,29.9,-11.2,3.9,-11.1,4,-12.7,2.6,-12.3,3,0
-16.82534176,-17.42742897,35,29,-11.3,3.9,-11.1,4,-12.7,2.6,-12.3,2.9,0
-16.8294068,-17.40545006,34.1,29.5,-11.3,3.9,-11.1,4,-12.7,2.6,-12.3,3,0
-16.81525085,-17.40907983,32.6,31.2,-11.2,3.9,-11.1,4,-12.7,2.6,-12.3,2.9,0
-16.83758681,-17.39822982,33.6,31,-11.2,3.9,-11.1,4,-12.7,2.6,-12.3,3,0
-16.85833444,-17.40183342,33.1,29.2,-11.2,3.9,-11.1,4,-12.7,2.6,-12.3,3,0
-16.84790682,-17.4461211,31.4,30.1,-11.2,3.9,-11.1,4,-12.7,2.6,-12.3,3,0
-16.78362766,-17.39463915,32.7,29.3,-11.2,3.9,-11,4,-12.7,2.6,-12.3,3,0
-16.77587569,-17.41272282,32.5,29.3,-11.2,3.9,-11.1,4,-12.7,2.6,-12.3,3,0
-16.75108891,-17.46133052,33.9,29.2,-11.3,3.9,-11.1,4,-12.7,2.6,-12.3,2.9,0
-16.73985284,-17.40183342,34.3,29.5,-11.2,3.9,-11.1,4,-12.7,2.6,-12.3,3,0
-16.77587569,-17.39106133,34.1,29.3,-11.2,3.9,-11.1,4,-12.7,2.6,-12.3,3,0
-16.78362766,-17.46133052,33.6,29.9,-11.3,3.9,-11.1,4,-12.7,2.6,-12.3,3,0
-16.76435925,-17.39106133,33.3,29.5,-11.2,3.9,-11.1,4,-12.7,2.6,-12.3,3,0
-16.76626947,-17.37687669,31.1,29.4,-11.2,3.9,-11.1,4,-12.7,2.6,-12.3,3,0
-17.07520838,-17.44235462,32.1,28.7,-11.3,3.9,-11.1,4,-12.7,2.6,-12.3,3,0
-16.75675465,-17.42004886,32.9,29.7,-11.2,3.9,-11.1,4,-12.7,2.6,-12.3,3,0
-16.70868624,-17.42742897,32.1,29.4,-11.3,3.9,-11.1,4,-12.7,2.6,-12.3,2.9,0
-16.75675465,-17.68351668,32.3,30.5,-11.2,3.9,-11.1,4,-12.7,2.6,-12.3,3,0
-16.77202212,-17.35942424,32.3,29.4,-11.3,3.9,-11.1,4,-12.7,2.6,-12.3,3,0
-16.71593265,-17.37336175,32.8,29.6,-11.2,3.9,-11,4,-12.7,2.6,-12.3,3,0
-16.71411612,-17.39822982,31.7,30.9,-13.9,1.4,-13.6,1.6,-15.1,0.7,-14.2,1.2,2
-16.74545509,-10.95597609,31.5,29.3,-13.9,1.4,-13.6,1.6,-15.1,0.7,-14.2,1.2,2
-16.74545509,-9.601624507,34.3,18.9,-13.9,1.4,-13.6,1.6,-15.1,0.7,-14.2,1.2,2
-16.77010089,-9.594744821,34.7,19,-13.9,1.4,-13.6,1.6,-15.1,0.7,-14.2,1.2,2
-16.80924483,-9.600173302,33.6,19,-13.9,1.4,-13.6,1.6,-15.1,0.7,-14.2,1.2,2
-16.79536948,-9.605401292,32.7,19.1,-13.9,1.4,-13.6,1.6,-15.1,0.7,-14.2,1.2,2
-16.77394705,-9.879655798,33.8,19.1,-13.9,1.4,-13.6,1.6,-15.1,0.7,-14.2,1.2,2
-16.82534176,-9.596867933,30.9,19,-13.9,1.4,-13.6,1.6,-15.1,0.7,-14.2,1.2,2
-16.83553552,-9.610601544,33.2,18.9,-13.9,1.4,-13.6,1.6,-15.1,0.7,-14.2,1.2,2
-16.819275,-9.594944589,34.5,18.9,-13.9,1.4,-13.6,1.6,-15.1,0.7,-14.2,1.2,2
-16.8172609,-9.599413073,33.6,19,-13.9,1.4,-13.6,1.6,-15.1,0.7,-14.2,1.2,2
-16.87524816,-9.899202745,34,18.9,-13.9,1.4,-13.6,1.6,-15.1,0.7,-14.2,1.2,2
-16.83553552,-9.59768073,33.7,19,-13.9,1.4,-13.6,1.6,-15.1,0.7,-14.2,1.2,2
-16.81124283,-9.596395577,33.6,19.1,-13.9,1.4,-13.6,1.6,-15.1,0.7,-14.2,1.2,2
-16.88381352,-9.614569744,32.4,19,-13.9,1.4,-13.6,1.6,-15.1,0.7,-14.2,1.2,2
-16.89680072,-9.602688387,34.1,19.1,-13.9,1.4,-13.6,1.6,-15.1,0.7,-14.2,1.2,2
-16.85415033,-9.595167907,32.7,19,-13.9,1.4,-13.6,1.6,-15.1,0.7,-14.2,1.2,2
-16.87952167,-9.60853696,33.7,18.9,-13.9,1.4,-13.6,1.6,-15.1,0.7,-14.2,1.2,2
-16.83144554,-9.603766737,32,18.9,-13.9,1.4,-13.6,1.6,-15.1,0.7,-14.2,1.2,2
-16.7875263,-9.599268473,32.5,19.1,-11.2,3.9,-11.1,4,-12.7,2.6,-12.3,3,0
-16.76245267,-10.30376215,33.8,19,-11.2,3.9,-11.1,4,-12.7,2.6,-12.3,3,0
-16.77394705,-17.41272282,34.2,29,-11.3,3.9,-11.1,4,-12.7,2.6,-12.3,3,0
-17.03939892,-17.42742897,32.3,29.6,-11.3,3.9,-11.1,4,-12.7,2.6,-12.3,3,0
-16.74545509,-17.43860227,32,29.3,-11.2,3.9,-11.1,4,-12.7,2.6,-12.3,3,0
-16.76435925,-17.44235462,31.8,30,-11.2,3.9,-11.1,4,-12.7,2.6,-12.3,3,0
-16.74545509,-17.44990183,34.5,29.3,-11.2,3.9,-11.1,4,-12.7,2.6,-12.3,3,0
-16.76245267,-17.38040403,32.8,29.5,-11.2,3.9,-11.1,4,-12.7,2.6,-12.3,3,0
-16.77587569,-17.40183342,34.4,30.5,-11.3,3.9,-11.1,4,-12.7,2.6,-12.3,3,0
-16.83553552,-17.45750643,34.3,29.2,-11.2,3.9,-11.1,4,-12.7,2.6,-12.3,3,0
-16.79340291,-17.38040403,34.5,28.3,-11.3,3.9,-11.1,4,-12.7,2.6,-12.3,3,0
-16.7914402,-17.39106133,33.6,29.6,-11.2,3.9,-11.1,4,-12.7,2.6,-12.3,3,0
-16.80924483,-17.40183342,31.4,29.4,-11.2,3.9,-11.1,4,-12.7,2.6,-12.3,3,0
-16.80725081,-17.35942424,34.2,29.4,-11.3,3.9,-11.1,4,-12.7,2.6,-12.3,3,0
-16.76626947,-17.39822982,32,29.5,-11.2,3.9,-11.1,4,-12.7,2.6,-12.3,3,0
-16.77974416,-17.43860227,32.6,30.2,-11.2,3.9,-11.1,4,-12.7,2.6,-12.3,3,0
-16.72874161,-17.38040403,33.9,29.3,-11.2,3.9,-11.1,4,-12.7,2.6,-12.3,3,0
-16.77010089,-17.36636871,32.2,30.4,-11.2,3.9,-11.1,4,-12.7,2.6,-12.2,3,0
-16.77780806,-17.36636871,34.6,29.7,-11.2,3.9,-11.1,4,-12.7,2.6,-12.3,3,0
-16.84583428,-17.34567832,30.8,29.1,-13.9,1.4,-13.6,1.6,-15.1,0.7,-14.2,1.2,2
-16.79340291,-9.884239981,34.4,19,-13.9,1.4,-13.6,1.6,-15.1,0.7,-14.2,1.2,2
-16.81525085,-9.590724163,33.9,19,-13.9,1.4,-13.6,1.6,-15.1,0.7,-14.2,1.2,2
-16.84998366,-9.586656956,32.4,19,-13.9,1.4,-13.6,1.6,-15.1,0.7,-14.2,1.2,2
-16.8562402,-9.589133851,33.9,19,-13.9,1.4,-13.6,1.6,-15.1,0.7,-14.2,1.2,2
-16.8172609,-9.591441214,30.9,18.9,-13.9,1.4,-13.6,1.6,-15.1,0.7,-14.2,1.2,2
-16.82331541,-9.586224348,33.7,18.9,-13.9,1.4,-13.6,1.6,-15.1,0.7,-14.2,1.2,2
-16.78948134,-9.598942463,34.9,19.2,-13.9,1.4,-13.6,1.6,-15.1,0.7,-14.2,1.2,2
-16.77780806,-9.586814315,34.4,18.9,-13.9,1.4,-13.6,1.6,-15.1,0.7,-14.2,1.2,2
-16.80327466,-9.588558572,35,18.8,-13.9,1.4,-13.6,1.6,-15.1,0.7,-14.2,1.2,2
-16.77202212,-9.597534908,32.5,19,-13.9,1.4,-13.6,1.6,-15.1,0.7,-14.2,1.2,2
-16.73058493,-9.58722677,31.8,19,-13.9,1.4,-13.6,1.6,-15.1,0.7,-14.2,1.2,2
-16.7914402,-9.589344189,31.7,18.9,-13.9,1.4,-13.6,1.6,-15.1,0.7,-14.2,1.2,2
-16.80924483,-9.610953769,34.5,19.2,-13.9,1.4,-13.6,1.6,-15.1,0.7,-14.2,1.2,2
-16.79340291,-9.587050399,30.8,19.2,-13.9,1.4,-13.6,1.6,-15.1,0.7,-14.2,1.2,2
-16.8294068,-9.590643709,34.2,18.9,-13.9,1.4,-13.6,1.6,-15.1,0.7,-14.2,1.2,2
-16.83758681,-9.604694931,34.4,19,-13.9,1.4,-13.6,1.6,-15.1,0.7,-14.2,1.2,2
-16.77974416,-9.583969661,31.9,19,-13.9,1.4,-13.6,1.6,-15.1,0.7,-14.2,1.2,2
-16.79733993,-9.584869471,34.2,18.8,-12,3.9,-11.1,4,-12.7,2.6,-12.3,2.9,0
-16.7875263,-9.606201744,34,19.1,-11.2,3.9,-11.1,4,-12.7,2.6,-12.3,3,0
-16.77394705,-17.62317355,34.2,26.2,-11.2,3.9,-11.1,4,-12.7,2.6,-12.3,3,0
-16.79340291,-17.34567832,32.9,29.8,-11.2,3.9,-11.1,4,-12.7,2.6,-12.3,3,0
-16.80327466,-17.36289045,32.5,29.1,-11.2,3.9,-11.1,4,-12.7,2.6,-12.3,3,0
-16.82737221,-17.33549148,34.4,28.5,-11.2,3.9,-11.1,4,-12.7,2.6,-12.3,3,0
-16.819275,-17.32540736,34.1,29.3,-11.2,3.9,-11.1,4,-12.7,2.6,-12.3,3,0
-16.80924483,-17.35597001,34.4,29.1,-11.2,3.9,-11.2,4,-12.7,2.6,-12.3,3,0
-16.819275,-17.34909713,32.8,30.6,-11.3,3.9,-11.1,4,-12.7,2.6,-12.3,3,0
-16.83348844,-17.40545006,33.5,29.8,-11.2,3.9,-11.1,4,-12.7,2.6,-12.3,3,0
-16.78948134,-17.39106133,34.2,29.9,-11.2,3.9,-11.1,4,-12.7,2.6,-12.3,3,0
-16.85206483,-17.39106133,34.1,29.3,-11.3,3.9,-11.1,4,-12.7,2.6,-12.3,3,0
-16.8294068,-17.42373211,34.2,29.3,-11.2,3.9,-11.1,4,-12.7,2.6,-12.3,3,0
-16.85415033,-17.33549148,31.9,29.1,-11.2,3.9,-11.1,4,-12.7,2.6,-12.3,3,0
-16.84170204,-17.38040403,31.6,30.7,-11.2,3.9,-11.1,4,-12.7,2.6,-12.3,3,0
-16.8816653,-17.38749626,32.7,29.4,-11.2,3.9,-11.1,4,-12.7,2.6,-12.3,3,0
-16.80924483,-17.33211879,34.1,29,-11.2,3.9,-11.1,4,-12.7,2.6,-12.3,3,0
-16.84376602,-17.33549148,33,29,-11.3,3.9,-11.1,4,-12.7,2.6,-12.3,3,0
-17.10159513,-17.41272282,33.2,29.3,-11.2,3.9,-11.1,4,-12.7,2.6,-12.3,3,0
-16.75675465,-17.31874067,33,29.9,-21.3,0.7,-14.3,0.9,-15.8,0.7,-14.3,1.2,3
-13.09460231,-14.56543975,27,29.4,-21.3,0.7,-14.3,0.9,-15.8,0.7,-14.3,1.2,3
-12.15804468,-13.07863361,22.1,22.5,-21.3,0.7,-14.3,0.9,-15.8,0.7,-14.3,1.2,3
-12.16245775,-12.75093776,22.2,22.3,-21.3,0.7,-14.3,0.9,-15.8,0.7,-14.3,1.2,3
-12.16594849,-12.74842334,22.3,22.1,-21.3,0.7,-14.3,0.9,-15.8,0.7,-14.3,1.2,3
-12.159609,-12.78061935,22.3,22.2,-21.3,0.7,-14.3,0.9,-15.8,0.7,-14.3,1.2,3
-12.16322391,-12.75803281,22.1,22.1,-21.3,0.7,-14.3,0.9,-15.8,0.7,-14.3,1.2,3
-12.14893645,-12.7641646,21.9,21.9,-21.3,0.7,-14.3,0.9,-15.8,0.7,-14.3,1.2,3
-12.16594849,-12.75806755,22.2,22.2,-21.3,0.7,-14.3,0.9,-15.8,0.7,-14.3,1.2,3
-12.1463708,-12.74564074,22.2,22.1,-21.3,0.7,-14.3,0.9,-15.8,0.7,-14.3,1.2,3
-12.15001372,-12.75480784,22.3,21.9,-21.3,0.7,-14.3,0.9,-15.8,0.7,-14.3,1.2,3
-12.13938643,-12.76601849,22.2,22,-21.3,0.7,-14.3,0.9,-15.8,0.7,-14.3,1.2,3
-12.14163413,-12.76945552,22.3,22.4,-21.3,0.7,-14.3,0.9,-15.8,0.7,-14.3,1.2,3
-12.1454292,-12.80024365,22.2,22,-21.3,0.7,-14.3,0.9,-15.8,0.7,-14.3,1.2,3
-12.15562671,-12.76826174,22.4,22.1,-21.3,0.7,-14.3,0.9,-15.8,0.7,-14.3,1.2,3
-12.16031565,-12.77632985,22.1,22.2,-21.3,0.7,-14.3,0.9,-15.8,0.7,-14.3,1.2,3
-12.14433805,-12.79226858,22.1,22.2,-21.3,0.7,-14.3,0.9,-15.8,0.7,-14.3,1.2,3
-12.13470127,-12.76650877,22.1,22,-21.3,0.7,-14.3,0.9,-15.8,0.7,-14.3,1.2,3
-12.15650183,-12.76440925,22.3,22,-21.3,0.7,-14.3,0.9,-15.8,0.7,-14.3,1.2,3
-12.16687116,-12.7986146,22.3,22.2,-11.2,3.9,-11.1,4,-12.7,2.6,-12.3,3,0
-13.21447867,-13.28370653,22.1,22.9,-11.2,3.9,-11.1,4,-12.7,2.6,-12.3,3,0
-16.80725081,-17.34909713,33.9,30.8,-11.2,3.9,-11.1,4,-12.7,2.6,-12.3,3,0
-16.81525085,-17.36636871,33.4,29.3,-11.2,3.9,-11.1,4,-12.7,2.6,-12.3,3,0
-16.7914402,-17.32206846,33.5,29.1,-11.2,3.9,-11.1,4,-12.7,2.6,-12.3,3,0
-16.75297392,-17.33211879,34,30,-11.2,3.9,-11.1,4,-12.7,2.6,-12.3,3,0
-16.8562402,-17.41272282,34.1,30,-11.2,3.9,-11.1,4,-12.7,2.6,-12.3,3,0
-16.80327466,-17.38394386,31.4,31.1,-11.2,3.9,-11.1,4,-12.7,2.6,-12.3,3,0
-16.77010089,-17.36985912,34.1,29.1,-11.2,3.9,-11.1,4,-12.7,2.6,-12.3,3,0
-16.83964231,-17.39106133,31.9,29.8,-11.3,3.9,-11.1,4,-12.7,2.6,-12.3,3,0
-16.83348844,-17.37336175,31.4,30.7,-11.2,3.9,-11.1,4,-12.7,2.6,-12.3,3,0
-16.7914402,-17.38394386,33.9,29.7,-11.2,3.9,-11.1,4,-12.7,2.6,-12.3,3,0
-16.78362766,-17.35597001,32,30.4,-11.2,3.9,-11.1,4,-12.7,2.6,-12.3,3,0
-17.14531794,-17.36636871,31.9,29.2,-11.2,3.9,-11.1,4,-12.7,2.6,-12.3,3,0
-16.81525085,-17.40183342,34.2,28.9,-11.2,3.9,-11.1,4,-12.7,2.6,-12.3,3,0
-16.82129317,-17.38040403,33.2,29.1,-11.2,3.9,-11.1,4,-12.7,2.6,-12.3,3,0
-16.89028604,-17.68831285,33.1,28.5,-11.2,3.9,-11.1,4,-12.7,2.6,-12.3,3,0
-16.83553552,-17.39106133,33.5,29.6,-11.2,3.9,-11.1,4,-12.7,2.6,-12.3,3,0
-16.82534176,-17.37687669,33.7,29.7,-11.2,3.9,-11.1,4,-12.7,2.6,-12.3,3,0
-16.8562402,-17.43113955,33.1,30,-11.2,3.9,-11.1,4,-12.7,2.6,-12.3,3,0
-16.84790682,-17.42742897,33.8,30.3,-11.2,3.9,-11.1,4,-12.7,2.6,-12.3,3,0
-16.80526076,-17.38749626,33.6,29.1,-11.2,3.9,-11.1,4,-12.7,2.6,-12.3,3,0
-16.82331541,-17.39463915,32.8,30.5,-11.2,3.9,-11.1,4,-12.7,2.6,-12.3,3,0
-16.83553552,-17.43860227,31.8,30,-11.2,3.9,-11.1,4,-12.7,2.6,-12.3,3,0
-16.78362766,-17.35597001,32,29.9,-11.2,3.9,-11.1,4,-12.7,2.6,-12.3,3,0
-16.7875263,-17.38394386,33.7,29.2,-11.3,3.9,-11.1,4,-12.7,2.6,-12.3,3,0
-16.76245267,-17.41272282,34.3,30.5,-11.2,3.9,-11,4,-12.7,2.6,-12.2,3,0
-17.06742624,-17.40183342,33.8,29.5,-11.2,3.9,-11.1,4,-12.7,2.6,-12.3,3,0
-16.74920744,-17.37336175,32.9,30.8,-11.3,3.9,-11.1,4,-12.7,2.6,-12.3,3,0
-16.76054972,-17.39822982,34.2,29.5,-11.3,3.9,-11.1,4,-12.7,2.6,-12.3,3,0
-16.79536948,-17.37687669,30.9,29.6,-11.2,3.9,-11.1,4,-12.7,2.6,-12.3,3,0
-16.8012925,-17.41637913,32.9,29.4,-11.2,3.9,-11.1,4,-12.7,2.6,-12.3,3,0
-16.7548625,-17.42004886,33.7,29.3,-11.2,3.9,-11.1,4,-12.7,2.6,-12.3,3,0
